eem_id,document,cat_lev1,cat_lev2,eem_name
3023,WSU,Lighting,Install More Energy-Efficient Lighting System,Use High-Efficiency Fixtures - HID fixtures in selected locations
3024,WSU,Lighting,Install More Energy-Efficient Lighting System,Use High-Efficiency Fixtures - Efficient exit signs
3025,WSU,Lighting,Install More Energy-Efficient Lighting System,Use High-Efficiency Fixtures - Self-ballasted compact fluorescents
3026,WSU,Lighting,Install More Energy-Efficient Lighting System,Use Efficient Exterior Fixtures - High-pressure sodium HID fixtures
3027,WSU,Lighting,Install More Energy-Efficient Lighting System,Use Efficient Exterior Fixtures - Metal halide fixtures
3028,WSU,Lighting,Install More Energy-Efficient Lighting System,Use High-Efficiency Ballast - Electromagnetic/hybrid
3029,WSU,Lighting,Install More Energy-Efficient Lighting System,Use High-Efficiency Ballast - Electronic
3030,WSU,Lighting,Use Daylighting,Install Dimming Controls
3031,WSU,Lighting,Use Daylighting,Architectural Modifications
3032,WSU,HVAC Systems,Air Distribution Systems,Reduce Energy Losses - Increase duct insulation
3033,WSU,HVAC Systems,Air Distribution Systems,Reduce Energy Losses - Install air-to-air heat recovery
3034,WSU,HVAC Systems,Air Distribution Systems,Reduce Energy Losses - Runaround loop heat recovery
3035,WSU,HVAC Systems,Air Distribution Systems,Reduce System Flow Rates - Airflow and fan speed reduction
3036,WSU,HVAC Systems,Air Distribution Systems,Reduce System Flow Rates - VAV system to reduce fan energy use
3037,WSU,HVAC Systems,Air Distribution Systems,Reduce System Flow Rates - Variable speed drive motor for VAV
3038,WSU,HVAC Systems,Air Distribution Systems,Reduce System Resistance - High-efficiency filters
3039,WSU,HVAC Systems,Air Distribution Systems,Reduce System Resistance - Improve design and balance of duct system
3040,WSU,HVAC Systems,Air Distribution Systems,Reduce Ventilation Loads - Reduce ventilation rate to minimum
3041,WSU,HVAC Systems,Air Distribution Systems,Reduce Ventilation Loads - Install local ventilation and makeup air hoods
3042,WSU,HVAC Systems,Air Distribution Systems,Air Destratification - Enclosed high-velocity fan
3043,WSU,HVAC Systems,Air Distribution Systems,Air Destratification - Open propeller fans
3044,WSU,HVAC Systems,Air Distribution Systems,Air Destratification - Ductwork system with centrifugal or vane axial fans
3045,WSU,HVAC Systems,Water/Steam Distribution,Reduce Energy Losses - Increase pipe insulation
3046,WSU,HVAC Systems,Water/Steam Distribution,Reduce Energy Losses - Steam-trap monitoring system
3047,WSU,HVAC Systems,Water/Steam Distribution,Reduce System Flow Rates - Primary/secondary pumping with variable speed motors
3048,WSU,HVAC Systems,Water/Steam Distribution,Reduce System Flow Rates - Isolate off-line equipment in parallel piping circuits
3049,WSU,HVAC Systems,Water/Steam Distribution,Reduce System Flow Rates - Time control or interlocks on circulating pumps
3050,WSU,HVAC Systems,Water/Steam Distribution,Reduce System Resistance - Install booster pumps
3051,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Match boiler size to load
3052,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Install multiple boilers
3053,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Condensing hydronic boiler
3054,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Increase heat transfer area
3055,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Preheat combustion air or fuel supply
3056,WSU,HVAC Systems,Heating Plant,Improve Boiler or Furnace Efficiency - Boiler water treatment
3057,WSU,HVAC Systems,Heating Plant,Install High-Efficiency Heat Pump - Air-to-air heat pump
3058,WSU,HVAC Systems,Heating Plant,Install High-Efficiency Heat Pump - Dual-fuel heat pump
3059,WSU,HVAC Systems,Heating Plant,Install High-Efficiency Heat Pump - Water-source heat pump
3060,WSU,HVAC Systems,Heating Plant,Install High-Efficiency Heat Pump - Ground-source heat pump
3061,WSU,HVAC Systems,Heating Plant,Install Radiant Heating System
3062,WSU,HVAC Systems,Cooling Plant,Select More Efficient Cooling System - Use evaporative cooling
3063,WSU,HVAC Systems,Cooling Plant,Select More Efficient Cooling System - Use cooling tower instead of air-cooled system
3064,WSU,HVAC Systems,Cooling Plant,Select More Efficient Cooling System - Use heat recovery chiller
3065,WSU,HVAC Systems,Cooling Plant,"Select More Efficient Cooling System - Direct cooling: well, pond, lake, or river"
3066,WSU,HVAC Systems,Cooling Plant,Improve Cooling Efficiency - Optimize chiller efficiency with temperature controls
3067,WSU,HVAC Systems,Cooling Plant,Improve Cooling Efficiency - Use multiple chillers and optimization controls
3068,WSU,HVAC Systems,Cooling Plant,Improve Cooling Efficiency - Increase chilled water design temperature
3069,WSU,HVAC Systems,Cooling Plant,Improve Cooling Efficiency - Optimize cooling tower flow controls
3070,WSU,HVAC Systems,Cooling Plant,Increase Condensing Efficiency - Lower condenser water design temperature
3071,WSU,HVAC Systems,Cooling Plant,Increase Condensing Efficiency - Reset controls on water temperature
3072,WSU,HVAC Systems,Cooling Plant,Increase Condensing Efficiency - Tube-brush cleaning system
3073,WSU,HVAC Systems,Cooling Plant,Increase Condensing Efficiency - Chemical washing system
3074,WSU,HVAC Systems,Cooling Plant,Improve Part-Load Performance - Select chillers based on Integrated Part Load Value (IPLV)
3075,WSU,HVAC Systems,Control Systems,Demand Limiting EMCS/DDC
3076,WSU,HVAC Systems,Control Systems,Optimize Start/Stop
3077,WSU,HVAC Systems,Control Systems,Duty Cycling Control System (Reduce unoccupied ventilation)
3078,WSU,HVAC Systems,Control Systems,Supply Temperature Setup/Setback Control System - Install programmable thermostats
3079,WSU,HVAC Systems,Control Systems,Supply Temperature Setup/Setback Control System - Install controls and hardware to optimize hot-and-cold deck reset
3080,WSU,HVAC Systems,Control Systems,Install Economizer Control System
3081,WSU,HVAC Systems,Control Systems,Boiler Control Strategies - Draft control modifications
3082,WSU,HVAC Systems,Control Systems,Boiler Control Strategies - Barometric or flue shutoff dampers
3083,WSU,HVAC Systems,Control Systems,Boiler Control Strategies - Outside air temperature reset or heating lockout
3084,WSU,HVAC Systems,Control Systems,Boiler Control Strategies - Boiler optimization controls
3085,WSU,HVAC Systems,Control Systems,"Boiler Control Strategies - Hi/low, modulating, or reduced excess air burner"
3086,WSU,HVAC Systems,Control Systems,Boiler Control Strategies - Install flu gas analyzer-trim control
3087,WSU,HVAC Systems,Thermal Storage Systems,Water Storage Tanks
3088,WSU,HVAC Systems,Thermal Storage Systems,Ice Storage Systems
3089,WSU,HVAC Systems,Thermal Storage Systems,Rock Bins
3090,WSU,Water Heating,Reduce Water Heating Loads,Use Low Water Use Devices
3091,WSU,Water Heating,Reduce Water Heating Loads,Use Local Booster or Point-of-Use Heaters
3092,WSU,Water Heating,Reduce Water Heating Loads,Preheat Feedwater with Reclaimed Waste Heat
3093,WSU,Water Heating,Reduce Water Heating Loads,Timeclock Controls to Reduce Unoccupied Loads
3094,WSU,Water Heating,Reduce System Losses,Increase Insulation on Hot Water Pipes
3095,WSU,Water Heating,Reduce System Losses,Increase Insulation on Water Storage Tanks
3096,WSU,Water Heating,Install More Energy Efficient Water Heating System,Use Heat-Pump Water Heaters
3097,WSU,Water Heating,Install More Energy Efficient Water Heating System,Solar-Assisted Water Heater
3098,WSU,Power Systems,Reduce Power System Losses,Correct Power Factors
3099,WSU,Power Systems,Reduce Power System Losses,Install Energy-Efficient Transformers
3100,WSU,Power Systems,Install Energy-Efficient Motors,High-Efficiency Motors
3101,WSU,Power Systems,Install Energy-Efficient Motors,Multispeed Motors
3102,WSU,Power Systems,Install Energy-Efficient Motors,Variable-Speed Motors
3103,WSU,Power Systems,Install Energy-Efficient Motors,Optimize Motor Sizing
3104,WSU,Power Systems,Reduce Peak Power Demand,Demand Limit Controls
3105,WSU,Refrigeration,Improve Controls,Optimize Defrost Cycle Control
3106,WSU,Refrigeration,Improve Controls,Optimize Condensing Unit Capacity Control
3107,WSU,Refrigeration,Improve Controls,Install Floating-Head Pressure Control
3108,WSU,Refrigeration,Reduce Refrigeration System Losses,Install Refrigerated Space Doors or Curtains
3109,WSU,Refrigeration,Reduce Refrigeration System Losses,Increase Insulation of Refrigerated Area
3110,WSU,Refrigeration,Improve Refrigeration System Efficiency,Multiple Compressors and Controls
3111,WSU,Refrigeration,Improve Refrigeration System Efficiency,Increase Condensing Unit Efficiency
3112,WSU,Refrigeration,Improve Refrigeration System Efficiency,Select High-Efficiency Compressor - Reciprocating compressor
3113,WSU,Refrigeration,Improve Refrigeration System Efficiency,Select High-Efficiency Compressor - Screw compressor
3114,WSU,Refrigeration,Improve Refrigeration System Efficiency,Select High-Efficiency Compressor - Rotary compressor
3115,WSU,Refrigeration,Improve Refrigeration System Efficiency,Select High-Efficiency Compressor - Parallel unequal reciprocating compressor
3116,WSU,Miscellaneous,Heat Recovery,Install Double-Bundle Chillers
3117,WSU,Miscellaneous,Heat Recovery,Reclaim Heat from Combustion System Flue
3118,WSU,Miscellaneous,Heat Recovery,Reclaim Heat from Steam Condensate
3119,WSU,Miscellaneous,Heat Recovery,Reclaim Heat from Waste Water
3120,WSU,Miscellaneous,Heat Recovery,Laundry Process Heat Recovery
3121,WSU,Miscellaneous,Heat Recovery,Reclaim Heat from Exhaust Air
3122,WSU,Miscellaneous,Heat Recovery,Pool Dehumidification Heat Recovery System
3123,WSU,Miscellaneous,Install More Efficient Ancillary Equipment,Elevator/Escalator Optimization
3124,WSU,Miscellaneous,Install More Efficient Ancillary Equipment,Install Pool Cover
3125,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Minimize the duration of boiler plant operation. - For applications with regular schedules, install clock controls to start and stop boilers."
3126,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Minimize the duration of boiler plant operation. - In applications that require a warm-up period, control boiler operation using an optimum-start controller."
3127,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Minimize the duration of boiler plant operation. - If the boiler plant is used only for comfort heating, limit the operation of the boiler plant based on the outside air temperature."
3128,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Minimize the duration of boiler plant operation. - In applications where automatic starting and stopping of boilers is not desirable, use automatic controls to signal the starting and shutdown sequence to operators."
3129,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"With multi-fuel boilers, select the most economical fuel on a moment-to-moment basis. - Install automatic fuel changeover."
3130,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Operate boiler auxiliary equipment consistent with boiler operation and load. - Interlock auxiliary equipment with the boilers it serves.
3131,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Operate boiler auxiliary equipment consistent with boiler operation and load. - Install power switching that prevents unnecessary operation of spare pumps.
3132,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Distribute the heating load among boilers in the manner that minimizes total plant operating cost. - Install an automatic boiler scheduling controller
3133,WULF,BOILER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"In steam systems, keep steam pressure at the minimum that satisfies equipment and distribution requirements."
3134,WULF,BOILER PLANT,BOILER PLANT EFFICIENCY MEASUREMENT,Test boiler efficiency on a continuing basis.
3135,WULF,BOILER PLANT,BOILER PLANT EFFICIENCY MEASUREMENT,Install efficiency instrumentation appropriate for the boiler plant.
3136,WULF,BOILER PLANT,BOILER PLANT EFFICIENCY MEASUREMENT,Calibrate boiler plant instruments at appropriate intervals.
3137,WULF,BOILER PLANT,BOILER PLANT EFFICIENCY MEASUREMENT,Keep operators proficient in using instrumentation to maximize boiler plant efficiency.
3138,WULF,BOILER PLANT,AIR-FUEL RATIO,Optimize the air-fuel ratio.
3139,WULF,BOILER PLANT,AIR-FUEL RATIO,Install automatic air-fuel mixture controls.
3140,WULF,BOILER PLANT,AIR-FUEL RATIO,Adjust and repair air-fuel ratio controls.
3141,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,"Clean, adjust, and repair burner assemblies at appropriate intervals."
3142,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,"Eliminate air leaks in air casings, blower housings, and connecting ducts."
3143,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,"In boilers that are fired at inefficiently high output, reduce the maximum firing rate."
3144,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,Install burner systems that provide the best efficiency and other features.
3145,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,Replace the motors in burners and fans with models having the highest economical efficiency.
3146,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,Replace continuous pilot flames with electrical ignition.
3147,WULF,BOILER PLANT,BURNER AND FAN SYSTEMS,Install variable-output fan drives on large forced-draft and induced-draft fans.
3148,WULF,BOILER PLANT,DRAFT CONTROL,Adjust draft for maximum efficiency.
3149,WULF,BOILER PLANT,DRAFT CONTROL,Correct defects in flue systems and boiler room ventilation that cause draft problems.
3150,WULF,BOILER PLANT,DRAFT CONTROL,"Minimize standby losses. - Control all fans in the combustion air path to stop, and all dampers to close, when the burner is not firing."
3151,WULF,BOILER PLANT,DRAFT CONTROL,Minimize standby losses. - Install an automatic flue damper.
3152,WULF,BOILER PLANT,DRAFT CONTROL,Minimize standby losses. - Install a burner assembly or boiler that minimizes standby losses.
3153,WULF,BOILER PLANT,DRAFT CONTROL,"Minimize standby losses. - With cycling burners, adjust the controls to minimize the frequency of firing cycles."
3154,WULF,BOILER PLANT,FIRESIDES AND WATERSIDES,Clean firesides at appropriate intervals.
3155,WULF,BOILER PLANT,FIRESIDES AND WATERSIDES,Install soot blowers in boilers that burn sooting fuels.
3156,WULF,BOILER PLANT,FIRESIDES AND WATERSIDES,Optimize soot blower operation.
3157,WULF,BOILER PLANT,FIRESIDES AND WATERSIDES,Clean watersides at appropriate intervals.
3158,WULF,BOILER PLANT,FIRESIDES AND WATERSIDES,Avoid leaving waterside deposits when deactivating boilers.
3159,WULF,BOILER PLANT,COMBUSTION GAS HEAT TRANSFER AND HEAT RECOVERY,Install a flue gas heat exchanger to recover additional heat. - Install a conventional (non-condensing) economizer.
3160,WULF,BOILER PLANT,COMBUSTION GAS HEAT TRANSFER AND HEAT RECOVERY,Install a flue gas heat exchanger to recover additional heat. - Install a heat recovery air preheater.
3161,WULF,BOILER PLANT,COMBUSTION GAS HEAT TRANSFER AND HEAT RECOVERY,Install a flue gas heat exchanger to recover additional heat. - Install a condensing economizer.
3162,WULF,BOILER PLANT,COMBUSTION GAS HEAT TRANSFER AND HEAT RECOVERY,Install a flue gas heat exchanger to recover additional heat. - Install a water spray heat recovery unit.
3163,WULF,BOILER PLANT,COMBUSTION GAS HEAT TRANSFER AND HEAT RECOVERY,"In firetube boilers, install turbulators."
3164,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Test and treat boiler water on a continuing basis. - Hire a qualified consultant and contractor to perform water treatment.
3165,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Test and treat boiler water on a continuing basis. - Install automatic water treatment equipment.
3166,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Control top and bottom blowdown to maintain required water quality and minimize waste of boiler water. - Install automatic blowdown control.
3167,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Install blowdown heat recovery.
3168,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Maximize condensate return. - Recover the heat from condensate that must be discarded.
3169,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Maximize condensate return. - Recover the energy of high-temperature condensate that would be lost by flashing.
3170,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Keep vacuum condensate systems operating properly.
3171,WULF,BOILER PLANT,"CONDENSATE, FEEDWATER, AND WATER TREATMENT",Replace pump motors with models having the highest economical efficiency.
3172,WULF,BOILER PLANT,FUEL OIL SYSTEMS,Adjust fuel oil temperature to provide the optimum viscosity for burner efficiency. - Install automatic fuel oil viscosity control equipment.
3173,WULF,BOILER PLANT,FUEL OIL SYSTEMS,Use the most economical heat source for fuel oil heating.
3174,WULF,BOILER PLANT,FUEL OIL SYSTEMS,Use fuel oil additives to improve combustion efficiency and/or improve other fuel oil properties.
3175,WULF,BOILER PLANT,FUEL OIL SYSTEMS,Replace pump motors with models having the highest economical efficiency.
3176,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Monitor boiler system water loss.
3177,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Locate and repair steam and water leaks at appropriate intervals.
3178,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Use the most efficient type of steam trap for each application.
3179,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Test and repair steam traps on a continuing basis. - Install accessory devices to assist in steam trap diagnosis.
3180,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Test and repair steam traps on a continuing basis. - Hire specialists to perform periodic steam trap inspections.
3181,WULF,BOILER PLANT,STEAM AND WATER LEAKAGE,Recover heat and water from steam vents.
3182,WULF,BOILER PLANT,CONDUCTION AND RADIATION LOSSES,Locate and repair defective insulation on all heating plant equipment and piping.
3183,WULF,BOILER PLANT,CONDUCTION AND RADIATION LOSSES,Minimize cooling or ventilation of pipe tunnels and other unoccupied spaces surrounding hot distribution equipment.
3184,WULF,BOILER PLANT,CONDUCTION AND RADIATION LOSSES,Route combustion air to the boiler by a path that recovers heat from the boiler room.
3185,WULF,BOILER PLANT,SYSTEM DESIGN FOR EFFICIENT LOW-LOAD HEATING,"In facilities that operate for extended periods with low heating loads, install a small, efficient lead boiler."
3186,WULF,BOILER PLANT,SYSTEM DESIGN FOR EFFICIENT LOW-LOAD HEATING,Install localized heating units to allow shutting down the central plant during periods of low load.
3187,WULF,BOILER PLANT,SYSTEM DESIGN FOR EFFICIENT LOW-LOAD HEATING,"If it is desirable to reduce the boiler operating pressure, eliminate high-pressure steam users or provide separate high-pressure steam boilers."
3188,WULF,BOILER PLANT,SYSTEM DESIGN FOR EFFICIENT LOW-LOAD HEATING,"If a facility has several boiler plants, provide cross connections that allow shutting down the least efficient boilers."
3189,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Distribute the cooling load among chillers in the manner that minimizes total plant operating cost. - Install an automatic chiller scheduling controller.
3190,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Use automatic controls to shut down the entire chiller plant when there is no cooling load. - Control chiller plant operation by sensing the end-user cooling load.
3191,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Use automatic controls to shut down the entire chiller plant when there is no cooling load. - Limit the operation of the chiller plant based on the temperature or enthalpy of the outside air.
3192,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Use automatic controls to shut down the entire chiller plant when there is no cooling load. - In applications with regular schedules, use time controls."
3193,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Use automatic controls to shut down the entire chiller plant when there is no cooling load. - In applications where pre-cooling is required, use optimum-start controllers."
3194,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"Use automatic controls to shut down the entire chiller plant when there is no cooling load. - In applications where automatic starting of chillers is undesirable, use automatic controls to alert personnel to start them manually."
3195,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Turn off and isolate heat rejection equipment when the corresponding chiller turns off.
3196,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,"In plants with multiple water chillers, minimize the operation of chilled water pumps and isolate idle evaporators."
3197,WULF,CHILLER PLANT,EQUIPMENT SCHEDULING AND OPERATING PRACTICES,Install power switching that prevents unnecessary operation of spare pumps.
